"LAKE_WATERBODY_NAME","SAMPLE_DATE","SAMPLE_TIME","INFORMATION_TYPE","CHARACTERISTIC_NAME","RSLT_RESULT_SAMPLE_FRACTION","RSLT_RESULT_UNIT","RSLT_PROFILE_DEPTH","RSLT_RESULT_VALUE","HS_HAB_STATUS","HS_HAB_STATUS_DATE","HS_HAB_STATUS_REMARK"
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","PH",NA,"pH units",7,7.24,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PH",NA,"pH units",7,7.15,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","PH",NA,"pH units",7,7.34,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","PH",NA,"pH units",7,7.77,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",7,1877,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",7,3261,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",7,1265,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",7,1997,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",7,654,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",7,2174,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",7,140.7,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",7,134.7,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",7,138.2,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",7,160.1,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",7,128,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",7,131.8,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","TEMPERATURE",NA,"deg C",7,19.15,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","TEMPERATURE",NA,"deg C",7,19.29,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","TEMPERATURE",NA,"deg C",7,22.57,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","TEMPERATURE",NA,"deg C",7,18.5,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","TEMPERATURE",NA,"deg C",7,19.39,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","TEMPERATURE",NA,"deg C",7,22.73,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",8,3.68,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",8,2.47,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",8,2.13,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",8,3.92,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",8,2.7,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",8,2.22,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",8,7.32,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",8,4.17,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",8,2.91,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",8,7.97,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",8,5.9,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",8,1.7,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",8,82.8,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",8,44.5,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",8,34.4,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",8,89,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",8,62.7,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",8,19.5,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",8,202,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",8,275,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",8,249,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",8,197,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",8,289,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",8,247,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","PH",NA,"pH units",8,7.21,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","PH",NA,"pH units",8,6.91,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PH",NA,"pH units",8,6.78,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","PH",NA,"pH units",8,7.37,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","PH",NA,"pH units",8,6.85,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",8,1450,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",8,712,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",8,850,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",8,2256,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",8,639,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",8,602,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",8,142.1,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",8,134.5,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",8,147,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",8,167.9,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",8,117,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",8,133.1,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","TEMPERATURE",NA,"deg C",8,19.1,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","TEMPERATURE",NA,"deg C",8,16.23,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","TEMPERATURE",NA,"deg C",8,21.63,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","TEMPERATURE",NA,"deg C",8,18.41,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","TEMPERATURE",NA,"deg C",8,16.03,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","TEMPERATURE",NA,"deg C",8,20.14,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",9,3.86,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",9,2.18,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",9,1.15,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",9,3.98,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",9,2.25,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",9,1.81,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",9,7.45,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",9,3.85,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",9,0.76,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",9,8.09,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",9,6.2,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",9,2.22,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",9,39.9,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",9,8.6,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",9,89.9,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",9,64.1,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",9,25.2,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",9,84.3,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",9,278,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",9,259,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",9,197,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",9,296,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",9,254,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",9,202,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","PH",NA,"pH units",9,7.21,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","PH",NA,"pH units",9,6.82,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PH",NA,"pH units",9,6.51,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","PH",NA,"pH units",9,7.38,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","PH",NA,"pH units",9,6.59,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",9,1901,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",9,627,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",9,517,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",9,2371,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",9,561,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",9,596,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",9,142,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",9,111.2,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",9,126.3,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",9,178.6,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",9,98.6,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",9,112.5,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","TEMPERATURE",NA,"deg C",9,19.08,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","TEMPERATURE",NA,"deg C",9,14.95,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","TEMPERATURE",NA,"deg C",9,19.45,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","TEMPERATURE",NA,"deg C",9,18.25,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","TEMPERATURE",NA,"deg C",9,14.78,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","TEMPERATURE",NA,"deg C",9,19.38,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",10,3.32,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",10,1.69,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",10,0.86,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",10,3.43,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",10,1.54,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",10,2.47,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",10,7.02,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",10,5.28,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",10,0.91,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",10,6.97,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",10,6.58,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",10,2.08,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",10,79,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",10,53.3,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",10,10.4,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",10,77,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",10,67.2,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","DISSOLVED OXYGEN SATURATION",NA,"percent",10,23.4,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",10,280,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",10,265,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",10,201,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",10,297,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",10,258,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","OXIDATION REDUCTION POTENTIAL (ORP)",NA,"mV",10,205,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PH",NA,"pH units",10,6.37,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","PH",NA,"pH units",10,7.29,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","PH",NA,"pH units",10,6.45,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","PH",NA,"pH units",10,7.16,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",10,563,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",10,436,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",10,1905,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",10,505,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",10,704,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","PHYCOCYANIN",NA,"ug/L",10,1521,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",10,146.8,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",10,92.5,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",10,119,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",10,187.5,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",10,89.9,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","SPECIFIC CONDUCTANCE",NA,"uS/cm",10,113.2,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:20:00","Depth Profile","TEMPERATURE",NA,"deg C",10,18.89,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","TEMPERATURE",NA,"deg C",10,13.68,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","TEMPERATURE",NA,"deg C",10,19.1,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","TEMPERATURE",NA,"deg C",10,17.97,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:38:00","Depth Profile","TEMPERATURE",NA,"deg C",10,14.21,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","TEMPERATURE",NA,"deg C",10,19.07,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",11,1.68,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 11:00:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",11,0.85,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-09-12,"2017-09-12 10:55:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",11,2.9,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-08-08,"2017-08-08 10:30:00","Depth Profile","CHLOROPHYLL A (PROBE)",NA,"ug/L",11,1.9,NA,NA,NA
"ALLEGHENY RESERVOIR",2017-06-14,"2017-06-14 09:15:00","Depth Profile","DISSOLVED OXYGEN",NA,"mg/L",11,5.5,NA,NA,NA
